ProductionID,ShiftID,MachineID,ProductID,StartTime,EndTime,TotalUnits,GoodUnits,IdealCycleTimeSeconds,Notes,DurationMinutes
PRD-00906,SFT-00638,M201,EMB-211,22:00:00,03:01:30,1,1,45,,301.5
PRD-00907,SFT-00638,M201,EMB-202,03:01:30,05:28:33,1,1,51,,147.05
PRD-00908,SFT-00639,M202,EMB-207,22:00:00,05:29:39,1,1,51,,449.65
PRD-00909,SFT-00640,M203,EMB-219,22:00:00,00:32:56,1,1,74,,152.93
PRD-00910,SFT-00640,M203,EMB-211,00:32:56,05:29:11,1,1,45,,296.25
PRD-00911,SFT-00641,M204,EMB-215,22:00:00,05:29:40,1,1,71,,449.67
PRD-00912,SFT-00642,M205,EMB-204,22:00:00,05:28:56,1,1,74,,448.93
PRD-00913,SFT-00643,M206,EMB-217,22:00:00,04:46:28,1,1,67,,406.47
PRD-00914,SFT-00643,M206,EMB-210,04:46:28,05:29:38,1,1,74,,43.17
PRD-00915,SFT-00644,M301,CSB-305,22:00:00,05:29:56,1,1,68,,449.93
PRD-00916,SFT-00645,M302,CSB-316,22:00:00,05:14:42,1,1,63,,434.7
PRD-00917,SFT-00645,M302,CSB-307,05:14:42,05:29:42,1,1,60,,15.0
PRD-00918,SFT-00646,M303,CSB-300,22:00:00,22:40:00,1,1,50,,40.0
PRD-00919,SFT-00646,M303,CSB-301,22:40:00,05:29:12,1,1,62,,409.2
PRD-00920,SFT-00647,M304,CSB-306,22:00:00,05:29:48,1,1,52,,449.8
PRD-00921,SFT-00648,M305,CSB-313,22:00:00,05:30:00,1,1,40,,450.0
PRD-00922,SFT-00649,M101,BPA-103,06:00:00,13:19:04,311,283,74,,439.07
PRD-00923,SFT-00650,M102,BPA-116,06:00:00,13:19:28,319,292,64,,439.47
PRD-00924,SFT-00651,M103,BPA-116,06:00:00,13:19:28,341,323,64,,439.47
PRD-00925,SFT-00652,M104,BPA-118,06:00:00,13:19:01,320,298,71,,439.02
PRD-00926,SFT-00653,M105,BPA-114,06:00:00,06:29:02,330,323,67,,29.03
PRD-00927,SFT-00653,M105,BPA-112,06:29:02,13:19:26,411,379,54,,410.4
PRD-00928,SFT-00654,M106,BPA-100,06:00:00,08:05:48,318,301,68,,125.8
PRD-00929,SFT-00654,M106,BPA-102,08:05:48,13:19:23,267,257,71,,313.58
PRD-00930,SFT-00656,M201,EMB-211,06:00:00,13:19:30,426,389,45,,439.5
PRD-00931,SFT-00657,M202,EMB-207,06:00:00,13:19:27,378,360,51,,439.45
PRD-00932,SFT-00658,M203,EMB-207,06:00:00,13:19:27,359,329,51,,439.45
PRD-00933,SFT-00659,M204,EMB-201,06:00:00,13:19:19,479,456,43,,439.32
PRD-00934,SFT-00660,M205,EMB-216,06:00:00,12:13:02,324,298,62,,373.03
PRD-00935,SFT-00660,M205,EMB-215,12:13:02,13:19:18,270,258,71,,66.27
PRD-00936,SFT-00661,M206,EMB-202,06:00:00,13:19:27,426,396,51,,439.45
PRD-00937,SFT-00662,M301,CSB-309,06:00:00,09:37:30,480,432,50,,217.5
PRD-00938,SFT-00662,M301,CSB-307,09:37:30,13:19:30,327,296,60,,222.0
PRD-00939,SFT-00663,M302,CSB-317,06:00:00,13:19:50,352,340,70,,439.83
PRD-00940,SFT-00664,M303,CSB-307,06:00:00,08:50:00,333,314,60,,170.0
PRD-00941,SFT-00664,M303,CSB-309,08:50:00,13:19:10,427,395,50,,269.17
PRD-00942,SFT-00665,M304,CSB-306,06:00:00,13:19:24,470,456,52,,439.4
PRD-00943,SFT-00666,M305,CSB-305,06:00:00,13:19:44,295,279,68,,439.73
PRD-00944,SFT-00667,M101,BPA-115,14:00:00,21:14:18,484,445,43,,434.3
PRD-00945,SFT-00668,M102,BPA-118,14:00:00,14:15:23,321,291,71,,15.38
PRD-00946,SFT-00668,M102,BPA-103,14:15:23,21:14:43,275,258,74,,419.33
PRD-00947,SFT-00669,M103,BPA-116,14:00:00,21:14:08,326,305,64,,434.13
PRD-00948,SFT-00670,M104,BPA-100,14:00:00,21:14:04,274,253,68,,434.07
PRD-00949,SFT-00672,M106,BPA-107,14:00:00,17:40:09,378,363,51,,220.15
PRD-00950,SFT-00672,M106,BPA-109,17:40:09,21:14:21,335,317,68,,214.2
PRD-00951,SFT-00673,M107,BPA-113,14:00:00,21:14:23,299,295,67,,434.38
PRD-00952,SFT-00674,M201,EMB-201,14:00:00,21:14:18,418,387,43,,434.3
PRD-00953,SFT-00675,M202,EMB-213,14:00:00,15:27:00,378,360,58,,87.0
PRD-00954,SFT-00675,M202,EMB-214,15:27:00,21:14:05,426,419,49,,347.08
PRD-00955,SFT-00676,M203,EMB-200,14:00:00,14:53:06,322,309,59,,53.1
PRD-00956,SFT-00676,M203,EMB-216,14:53:06,21:13:22,304,295,62,,380.27
PRD-00957,SFT-00677,M204,EMB-217,14:00:00,18:07:54,296,292,67,,247.9
PRD-00958,SFT-00677,M204,EMB-200,18:07:54,21:13:45,385,377,59,,185.85
PRD-00959,SFT-00678,M205,EMB-217,14:00:00,21:14:23,288,279,67,,434.38
PRD-00960,SFT-00679,M206,EMB-217,14:00:00,21:00:59,306,295,67,,420.98
PRD-00961,SFT-00679,M206,EMB-204,21:00:59,21:14:33,300,286,74,,13.57
PRD-00962,SFT-00680,M301,CSB-317,14:00:00,18:19:00,334,324,70,,259.0
PRD-00963,SFT-00680,M301,CSB-315,18:19:00,21:14:20,633,577,40,,175.33
PRD-00964,SFT-00681,M302,CSB-309,14:00:00,16:44:10,441,420,50,,164.17
PRD-00965,SFT-00681,M302,CSB-319,16:44:10,21:14:21,481,435,43,,270.18
PRD-00966,SFT-00682,M303,CSB-306,14:00:00,21:14:12,393,362,52,,434.2
PRD-00967,SFT-00683,M304,CSB-305,14:00:00,21:14:04,314,308,68,,434.07
PRD-00968,SFT-00684,M305,CSB-314,14:00:00,21:14:38,359,341,59,,434.63
PRD-00969,SFT-00685,M101,BPA-109,22:00:00,00:09:12,1,1,68,,129.2
PRD-00970,SFT-00685,M101,BPA-106,00:09:12,05:28:08,1,1,64,,318.93
PRD-00971,SFT-00686,M102,BPA-114,22:00:00,05:28:54,1,1,67,,448.9
PRD-00972,SFT-00687,M103,BPA-118,22:00:00,05:29:40,1,1,71,,449.67
PRD-00973,SFT-00688,M104,BPA-116,22:00:00,00:22:56,1,1,64,,142.93
PRD-00974,SFT-00688,M104,BPA-115,00:22:56,05:28:57,1,1,43,,306.02
PRD-00975,SFT-00689,M105,BPA-115,22:00:00,05:29:21,1,1,43,,449.35
PRD-00976,SFT-00690,M106,BPA-109,22:00:00,00:42:04,1,1,68,,162.07
PRD-00977,SFT-00690,M106,BPA-107,00:42:04,05:29:22,1,1,51,,287.3
PRD-00978,SFT-00691,M107,BPA-109,22:00:00,01:26:16,1,1,68,,206.27
PRD-00979,SFT-00691,M107,BPA-101,01:26:16,05:28:32,1,1,46,,242.27
PRD-00980,SFT-00692,M201,EMB-203,22:00:00,03:49:05,1,1,71,,349.08
PRD-00981,SFT-00692,M201,EMB-207,03:49:05,05:28:32,1,1,51,,99.45
PRD-00982,SFT-00693,M202,EMB-213,22:00:00,03:14:10,1,1,58,,314.17
PRD-00983,SFT-00693,M202,EMB-205,03:14:10,05:29:19,1,1,51,,135.15
PRD-00984,SFT-00694,M203,EMB-217,22:00:00,01:53:23,1,1,67,,233.38
PRD-00985,SFT-00694,M203,EMB-210,01:53:23,05:27:59,1,1,74,,214.6
PRD-00986,SFT-00695,M204,EMB-206,22:00:00,22:10:40,1,1,40,,10.67
PRD-00987,SFT-00695,M204,EMB-216,22:10:40,05:28:48,1,1,62,,438.13
PRD-00988,SFT-00696,M205,EMB-215,22:00:00,02:59:23,1,1,71,,299.38
PRD-00989,SFT-00696,M205,EMB-218,02:59:23,05:28:53,1,1,69,,149.5
PRD-00990,SFT-00697,M206,EMB-219,22:00:00,04:32:12,1,1,74,,392.2
PRD-00991,SFT-00697,M206,EMB-212,04:32:12,05:27:51,1,1,63,,55.65
PRD-00992,SFT-00699,M302,CSB-306,22:00:00,05:29:48,1,1,52,,449.8
PRD-00993,SFT-00700,M303,CSB-316,22:00:00,00:01:48,1,1,63,,121.8
PRD-00994,SFT-00700,M303,CSB-319,00:01:48,05:29:19,1,1,43,,327.52
PRD-00995,SFT-00701,M304,CSB-315,22:00:00,05:30:00,1,1,40,,450.0
PRD-00996,SFT-00702,M305,CSB-313,22:00:00,05:30:00,1,1,40,,450.0
PRD-00997,SFT-00703,M101,BPA-118,06:00:00,13:19:01,259,239,71,,439.02
PRD-00998,SFT-00704,M102,BPA-104,06:00:00,07:18:51,391,356,57,,78.85
PRD-00999,SFT-00704,M102,BPA-111,07:18:51,13:19:00,438,399,49,,360.15
PRD-01000,SFT-00705,M103,BPA-111,06:00:00,13:19:22,440,405,49,,439.37
PRD-01001,SFT-00706,M104,BPA-114,06:00:00,07:11:28,353,319,67,,71.47
PRD-01002,SFT-00706,M104,BPA-100,07:11:28,13:19:48,281,257,68,,368.33
PRD-01003,SFT-00707,M105,BPA-101,06:00:00,08:54:02,407,398,46,,174.03
PRD-01004,SFT-00707,M105,BPA-114,08:54:02,13:19:48,339,312,67,,265.77
PRD-01005,SFT-00708,M106,BPA-114,06:00:00,07:52:47,325,315,67,,112.78
PRD-01006,SFT-00708,M106,BPA-105,07:52:47,13:19:26,463,449,47,,326.65
PRD-01007,SFT-00709,M107,BPA-118,06:00:00,13:19:01,276,252,71,,439.02
PRD-01008,SFT-00710,M201,EMB-219,06:00:00,13:19:04,257,252,74,,439.07
PRD-01009,SFT-00711,M202,EMB-213,06:00:00,08:38:32,399,373,58,,158.53
PRD-01010,SFT-00711,M202,EMB-214,08:38:32,13:19:28,430,400,49,,280.93
PRD-01011,SFT-00712,M203,EMB-219,06:00:00,13:15:22,258,245,74,,435.37
PRD-01012,SFT-00712,M203,EMB-210,13:15:22,13:17:50,240,232,74,,2.47
PRD-01013,SFT-00713,M204,EMB-201,06:00:00,13:19:19,412,398,43,,439.32
PRD-01014,SFT-00714,M205,EMB-201,06:00:00,13:19:19,466,444,43,,439.32
PRD-01015,SFT-00715,M206,EMB-205,06:00:00,12:39:30,375,367,51,,399.5
PRD-01016,SFT-00715,M206,EMB-210,12:39:30,13:18:58,239,231,74,,39.47
PRD-01017,SFT-00717,M302,CSB-315,06:00:00,10:44:00,589,551,40,,284.0
PRD-01018,SFT-00717,M302,CSB-313,10:44:00,13:19:20,594,577,40,,155.33
PRD-01019,SFT-00718,M303,CSB-303,06:00:00,13:19:24,414,381,52,,439.4
PRD-01020,SFT-00719,M304,CSB-316,06:00:00,13:19:57,363,350,63,,439.95
PRD-01021,SFT-00720,M305,CSB-315,06:00:00,12:26:00,586,528,40,,386.0
PRD-01022,SFT-00720,M305,CSB-305,12:26:00,13:19:16,332,304,68,,53.27
PRD-01023,SFT-00721,M101,BPA-110,14:00:00,21:14:45,450,422,47,,434.75
PRD-01024,SFT-00723,M103,BPA-109,14:00:00,17:46:40,299,292,68,,226.67
PRD-01025,SFT-00723,M103,BPA-110,17:46:40,21:14:15,466,433,47,,207.58
PRD-01026,SFT-00724,M104,BPA-115,14:00:00,21:14:18,538,530,43,,434.3
PRD-01027,SFT-00725,M105,BPA-105,14:00:00,21:14:45,385,364,47,,434.75
PRD-01028,SFT-00727,M107,BPA-100,14:00:00,21:14:04,279,266,68,,434.07
PRD-01029,SFT-00728,M201,EMB-217,14:00:00,21:14:23,284,264,67,,434.38
PRD-01030,SFT-00729,M202,EMB-218,14:00:00,15:03:15,259,254,69,,63.25
PRD-01031,SFT-00729,M202,EMB-213,15:03:15,21:14:27,389,361,58,,371.2
PRD-01032,SFT-00731,M204,EMB-201,14:00:00,21:14:18,432,408,43,,434.3
PRD-01033,SFT-00732,M205,EMB-213,14:00:00,16:10:30,336,327,58,,130.5
PRD-01034,SFT-00732,M205,EMB-202,16:10:30,21:13:57,415,400,51,,303.45
PRD-01035,SFT-00733,M206,EMB-214,14:00:00,19:32:23,424,413,49,,332.38
PRD-01036,SFT-00733,M206,EMB-209,19:32:23,21:13:58,351,341,53,,101.58
PRD-01037,SFT-00734,M301,CSB-315,14:00:00,17:14:00,507,476,40,,194.0
PRD-01038,SFT-00734,M301,CSB-305,17:14:00,21:14:16,344,327,68,,240.27
PRD-01039,SFT-00735,M302,CSB-300,14:00:00,21:15:00,510,476,50,,435.0
PRD-01040,SFT-00736,M303,CSB-302,14:00:00,14:06:18,511,497,42,,6.3
PRD-01041,SFT-00736,M303,CSB-314,14:06:18,21:14:03,346,336,59,,427.75
PRD-01042,SFT-00737,M304,CSB-312,14:00:00,21:14:30,302,283,66,,434.5
PRD-01043,SFT-00738,M305,CSB-313,14:00:00,19:26:40,577,530,40,,326.67
PRD-01044,SFT-00738,M305,CSB-315,19:26:40,21:14:40,491,465,40,,108.0
PRD-01045,SFT-00739,M101,BPA-105,22:00:00,05:29:38,1,1,47,,449.63
PRD-01046,SFT-00740,M102,BPA-109,22:00:00,00:39:48,1,1,68,,159.8
PRD-01047,SFT-00740,M102,BPA-110,00:39:48,05:29:38,1,1,47,,289.83
PRD-01048,SFT-00741,M103,BPA-111,22:00:00,05:29:59,1,1,49,,449.98
PRD-01049,SFT-00742,M104,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
PRD-01050,SFT-00744,M106,BPA-103,22:00:00,04:18:38,1,1,74,,378.63
PRD-01051,SFT-00744,M106,BPA-119,04:18:38,05:29:26,1,1,72,,70.8
PRD-01052,SFT-00745,M107,BPA-101,22:00:00,05:29:16,1,1,46,,449.27
PRD-01053,SFT-00746,M201,EMB-209,22:00:00,05:29:37,1,1,53,,449.62
PRD-01054,SFT-00747,M202,EMB-212,22:00:00,05:29:24,1,1,63,,449.4
PRD-01055,SFT-00748,M203,EMB-205,22:00:00,05:29:39,1,1,51,,449.65
PRD-01056,SFT-00749,M204,EMB-205,22:00:00,05:29:39,1,1,51,,449.65
PRD-01057,SFT-00750,M205,EMB-203,22:00:00,05:29:40,1,1,71,,449.67
PRD-01058,SFT-00752,M301,CSB-304,22:00:00,02:57:00,1,1,54,,297.0
PRD-01059,SFT-00752,M301,CSB-308,02:57:00,05:28:56,1,1,43,,151.93
PRD-01060,SFT-00753,M302,CSB-317,22:00:00,01:59:10,1,1,70,,239.17
PRD-01061,SFT-00753,M302,CSB-314,01:59:10,05:28:37,1,1,59,,209.45
PRD-01062,SFT-00754,M303,CSB-309,22:00:00,05:30:00,1,1,50,,450.0
PRD-01063,SFT-00755,M304,CSB-308,22:00:00,05:29:21,1,1,43,,449.35
PRD-01064,SFT-00756,M305,CSB-301,22:00:00,03:48:14,1,1,62,,348.23
PRD-01065,SFT-00756,M305,CSB-308,03:48:14,05:28:34,1,1,43,,100.33
PRD-01066,SFT-00757,M101,BPA-111,06:00:00,13:19:22,377,369,49,,439.37
PRD-01067,SFT-00758,M102,BPA-102,06:00:00,06:50:53,300,281,71,,50.88
PRD-01068,SFT-00758,M102,BPA-112,06:50:53,13:18:47,379,341,54,,387.9
PRD-01069,SFT-00759,M103,BPA-113,06:00:00,10:06:47,358,340,67,,246.78
PRD-01070,SFT-00759,M103,BPA-115,10:06:47,13:18:51,537,517,43,,192.07
PRD-01071,SFT-00760,M104,BPA-108,06:00:00,13:20:00,376,346,60,,440.0
PRD-01072,SFT-00761,M105,BPA-108,06:00:00,13:20:00,406,391,60,,440.0
PRD-01073,SFT-00762,M106,BPA-113,06:00:00,13:19:58,308,301,67,,439.97
PRD-01074,SFT-00763,M107,BPA-113,06:00:00,08:59:47,357,324,67,,179.78
PRD-01075,SFT-00763,M107,BPA-116,08:59:47,13:18:59,344,311,64,,259.2
PRD-01076,SFT-00764,M201,EMB-211,06:00:00,13:19:30,501,452,45,,439.5
PRD-01077,SFT-00765,M202,EMB-208,06:00:00,10:58:12,342,308,63,,298.2
PRD-01078,SFT-00765,M202,EMB-201,10:58:12,13:18:40,489,441,43,,140.47
PRD-01079,SFT-00766,M203,EMB-201,06:00:00,13:19:19,477,442,43,,439.32
PRD-01080,SFT-00767,M204,EMB-219,06:00:00,12:51:56,288,280,74,,411.93
PRD-01081,SFT-00767,M204,EMB-215,12:51:56,13:17:58,257,238,71,,26.03
PRD-01082,SFT-00768,M205,EMB-200,06:00:00,09:56:00,346,314,59,,236.0
PRD-01083,SFT-00768,M205,EMB-217,09:56:00,13:19:14,286,267,67,,203.23
PRD-01084,SFT-00769,M206,EMB-218,06:00:00,10:14:09,278,260,69,,254.15
PRD-01085,SFT-00769,M206,EMB-205,10:14:09,13:18:36,347,323,51,,184.45
PRD-01086,SFT-00770,M301,CSB-305,06:00:00,09:21:44,324,293,68,,201.73
PRD-01087,SFT-00770,M301,CSB-308,09:21:44,13:18:57,542,510,43,,237.22
PRD-01088,SFT-00771,M302,CSB-316,06:00:00,11:27:36,377,344,63,,327.6
PRD-01089,SFT-00771,M302,CSB-306,11:27:36,13:19:24,399,361,52,,111.8
PRD-01090,SFT-00772,M303,CSB-319,06:00:00,13:19:19,503,457,43,,439.32
PRD-01091,SFT-00773,M304,CSB-302,06:00:00,13:19:36,475,448,42,,439.6
PRD-01092,SFT-00774,M305,CSB-314,06:00:00,09:56:59,335,306,59,,236.98
PRD-01093,SFT-00774,M305,CSB-308,09:56:59,13:19:05,524,505,43,,202.1
PRD-01094,SFT-00775,M101,BPA-118,14:00:00,21:14:17,303,276,71,,434.28
PRD-01095,SFT-00776,M102,BPA-114,14:00:00,15:13:42,309,280,67,,73.7
PRD-01096,SFT-00776,M102,BPA-118,15:13:42,21:14:37,331,305,71,,360.92
PRD-01097,SFT-00777,M103,BPA-117,14:00:00,21:14:52,523,512,44,,434.87
PRD-01098,SFT-00778,M104,BPA-109,14:00:00,21:14:04,303,272,68,,434.07
PRD-01099,SFT-00779,M105,BPA-100,14:00:00,18:44:28,297,291,68,,284.47
PRD-01100,SFT-00779,M105,BPA-106,18:44:28,21:13:48,366,359,64,,149.33
PRD-01101,SFT-00780,M106,BPA-119,14:00:00,20:32:24,327,322,72,,392.4
PRD-01102,SFT-00780,M106,BPA-103,20:32:24,21:13:06,265,244,74,,40.7
PRD-01103,SFT-00781,M107,BPA-114,14:00:00,21:14:23,331,305,67,,434.38
PRD-01104,SFT-00782,M201,EMB-218,14:00:00,21:14:42,302,273,69,,434.7
PRD-01105,SFT-00783,M202,EMB-211,14:00:00,20:18:45,428,423,45,,378.75
PRD-01106,SFT-00783,M202,EMB-215,20:18:45,21:14:22,287,264,71,,55.62
PRD-01107,SFT-00784,M203,EMB-210,14:00:00,21:14:08,274,250,74,,434.13
PRD-01108,SFT-00786,M205,EMB-200,14:00:00,21:14:38,348,343,59,,434.63
PRD-01109,SFT-00787,M206,EMB-210,14:00:00,21:14:08,252,229,74,,434.13
PRD-01110,SFT-00788,M301,CSB-308,14:00:00,21:14:18,568,526,43,,434.3
PRD-01111,SFT-00789,M302,CSB-307,14:00:00,21:14:00,322,304,60,,434.0
PRD-01112,SFT-00790,M303,CSB-307,14:00:00,17:46:00,419,392,60,,226.0
PRD-01113,SFT-00790,M303,CSB-306,17:46:00,21:14:00,429,413,52,,208.0
PRD-01114,SFT-00791,M304,CSB-310,14:00:00,16:28:38,436,394,49,,148.63
PRD-01115,SFT-00791,M304,CSB-316,16:28:38,21:14:14,341,316,63,,285.6
PRD-01116,SFT-00792,M305,CSB-304,14:00:00,21:14:42,409,401,54,,434.7
PRD-01117,SFT-00793,M101,BPA-116,22:00:00,05:29:04,1,1,64,,449.07
PRD-01118,SFT-00794,M102,BPA-111,22:00:00,05:29:59,1,1,49,,449.98
PRD-01119,SFT-00795,M103,BPA-109,22:00:00,05:29:56,1,1,68,,449.93
PRD-01120,SFT-00796,M104,BPA-100,22:00:00,05:29:56,1,1,68,,449.93
PRD-01121,SFT-00797,M105,BPA-102,22:00:00,05:29:40,1,1,71,,449.67
PRD-01122,SFT-00798,M106,BPA-106,22:00:00,01:19:28,1,1,64,,199.47
PRD-01123,SFT-00798,M106,BPA-103,01:19:28,05:28:36,1,1,74,,249.13
PRD-01124,SFT-00799,M107,BPA-112,22:00:00,04:04:30,1,1,54,,364.5
PRD-01125,SFT-00799,M107,BPA-113,04:04:30,05:29:22,1,1,67,,84.87
PRD-01126,SFT-00800,M201,EMB-200,22:00:00,05:29:23,1,1,59,,449.38
PRD-01127,SFT-00801,M202,EMB-205,22:00:00,05:29:39,1,1,51,,449.65
PRD-01128,SFT-00802,M203,EMB-219,22:00:00,05:28:56,1,1,74,,448.93
PRD-01129,SFT-00803,M204,EMB-210,22:00:00,22:20:58,1,1,74,,20.97
PRD-01130,SFT-00803,M204,EMB-203,22:20:58,05:28:09,1,1,71,,427.18
PRD-01131,SFT-00804,M205,EMB-203,22:00:00,05:29:40,1,1,71,,449.67
PRD-01132,SFT-00805,M206,EMB-205,22:00:00,23:11:24,1,1,51,,71.4
PRD-01133,SFT-00805,M206,EMB-219,23:11:24,05:28:48,1,1,74,,377.4
PRD-01134,SFT-00806,M301,CSB-307,22:00:00,05:30:00,1,1,60,,450.0
PRD-01135,SFT-00807,M302,CSB-307,22:00:00,05:30:00,1,1,60,,450.0
PRD-01136,SFT-00808,M303,CSB-305,22:00:00,05:29:56,1,1,68,,449.93
PRD-01137,SFT-00809,M304,CSB-302,22:00:00,23:01:36,1,1,42,,61.6
PRD-01138,SFT-00809,M304,CSB-311,23:01:36,05:28:33,1,1,71,,386.95
PRD-01139,SFT-00810,M305,CSB-303,22:00:00,05:29:48,1,1,52,,449.8
PRD-01140,SFT-00811,M101,BPA-108,06:00:00,11:05:00,328,315,60,,305.0
PRD-01141,SFT-00811,M101,BPA-101,11:05:00,13:19:10,399,372,46,,134.17
PRD-01142,SFT-00812,M102,BPA-101,06:00:00,08:40:14,517,509,46,,160.23
PRD-01143,SFT-00812,M102,BPA-110,08:40:14,13:19:06,416,381,47,,278.87
PRD-01144,SFT-00813,M103,BPA-106,06:00:00,13:19:28,295,276,64,,439.47
PRD-01145,SFT-00814,M104,BPA-104,06:00:00,08:04:27,362,346,57,,124.45
PRD-01146,SFT-00814,M104,BPA-100,08:04:27,13:19:31,302,287,68,,315.07
PRD-01147,SFT-00816,M106,BPA-100,06:00:00,13:19:44,278,268,68,,439.73
PRD-01148,SFT-00817,M107,BPA-115,06:00:00,06:23:39,471,424,43,,23.65
PRD-01149,SFT-00817,M107,BPA-113,06:23:39,13:19:03,322,310,67,,415.4
PRD-01150,SFT-00818,M201,EMB-206,06:00:00,13:19:20,528,491,40,,439.33
PRD-01151,SFT-00819,M202,EMB-207,06:00:00,08:30:27,349,318,51,,150.45
PRD-01152,SFT-00819,M202,EMB-205,08:30:27,13:19:27,382,348,51,,289.0
PRD-01153,SFT-00820,M203,EMB-211,06:00:00,13:19:30,421,396,45,,439.5
PRD-01154,SFT-00821,M204,EMB-213,06:00:00,13:19:50,316,288,58,,439.83
PRD-01155,SFT-00822,M205,EMB-214,06:00:00,13:19:22,413,373,49,,439.37
PRD-01156,SFT-00823,M206,EMB-219,06:00:00,13:19:04,261,242,74,,439.07
PRD-01157,SFT-00824,M301,CSB-302,06:00:00,07:28:12,499,484,42,,88.2
PRD-01158,SFT-00824,M301,CSB-315,07:28:12,13:18:52,534,495,40,,350.67
PRD-01159,SFT-00825,M302,CSB-312,06:00:00,13:20:00,355,346,66,,440.0
PRD-01160,SFT-00826,M303,CSB-300,06:00:00,13:20:00,522,492,50,,440.0
PRD-01161,SFT-00827,M304,CSB-311,06:00:00,13:19:01,296,283,71,,439.02
PRD-01162,SFT-00828,M305,CSB-318,06:00:00,13:19:19,491,478,43,,439.32
PRD-01163,SFT-00829,M101,BPA-104,14:00:00,21:14:09,384,378,57,,434.15
PRD-01164,SFT-00830,M102,BPA-116,14:00:00,20:53:52,290,262,64,,413.87
PRD-01165,SFT-00830,M102,BPA-117,20:53:52,21:14:24,445,404,44,,20.53
PRD-01166,SFT-00831,M103,BPA-114,14:00:00,21:14:23,307,298,67,,434.38
PRD-01167,SFT-00832,M104,BPA-115,14:00:00,20:32:01,523,472,43,,392.02
PRD-01168,SFT-00832,M104,BPA-116,20:32:01,21:14:41,304,278,64,,42.67
PRD-01169,SFT-00833,M105,BPA-113,14:00:00,21:14:23,308,295,67,,434.38
PRD-01170,SFT-00834,M106,BPA-115,14:00:00,21:14:18,552,527,43,,434.3
PRD-01171,SFT-00835,M107,BPA-114,14:00:00,14:05:35,320,290,67,,5.58
PRD-01172,SFT-00835,M107,BPA-118,14:05:35,21:13:57,279,268,71,,428.37
PRD-01173,SFT-00836,M201,EMB-204,14:00:00,17:08:42,265,253,74,,188.7
PRD-01174,SFT-00836,M201,EMB-210,17:08:42,21:14:08,261,237,74,,245.43
PRD-01175,SFT-00838,M203,EMB-218,14:00:00,21:14:42,316,285,69,,434.7
PRD-01176,SFT-00839,M204,EMB-209,14:00:00,20:56:03,363,354,53,,416.05
PRD-01177,SFT-00839,M204,EMB-205,20:56:03,21:14:45,415,400,51,,18.7
PRD-01178,SFT-00840,M205,EMB-207,14:00:00,21:14:21,426,399,51,,434.35
PRD-01179,SFT-00842,M301,CSB-317,14:00:00,21:14:00,304,297,70,,434.0
PRD-01180,SFT-00843,M302,CSB-302,14:00:00,21:14:42,515,492,42,,434.7
PRD-01181,SFT-00844,M303,CSB-314,14:00:00,16:30:27,380,356,59,,150.45
PRD-01182,SFT-00844,M303,CSB-308,16:30:27,21:14:15,582,551,43,,283.8
PRD-01183,SFT-00846,M305,CSB-306,14:00:00,19:51:52,457,446,52,,351.87
PRD-01184,SFT-00846,M305,CSB-318,19:51:52,21:14:17,532,499,43,,82.42
PRD-01185,SFT-00847,M101,BPA-100,22:00:00,05:29:56,1,1,68,,449.93
PRD-01186,SFT-00848,M102,BPA-107,22:00:00,05:29:39,1,1,51,,449.65
PRD-01187,SFT-00849,M103,BPA-100,22:00:00,05:29:56,1,1,68,,449.93
PRD-01188,SFT-00850,M104,BPA-110,22:00:00,04:30:53,1,1,47,,390.88
PRD-01189,SFT-00850,M104,BPA-100,04:30:53,05:28:41,1,1,68,,57.8
PRD-01190,SFT-00851,M105,BPA-114,22:00:00,03:04:51,1,1,67,,304.85
PRD-01191,SFT-00851,M105,BPA-110,03:04:51,05:28:59,1,1,47,,144.13
PRD-01192,SFT-00852,M106,BPA-109,22:00:00,05:29:56,1,1,68,,449.93
PRD-01193,SFT-00853,M107,BPA-101,22:00:00,05:29:16,1,1,46,,449.27
PRD-01194,SFT-00854,M201,EMB-200,22:00:00,03:56:57,1,1,59,,356.95
PRD-01195,SFT-00854,M201,EMB-214,03:56:57,05:29:14,1,1,49,,92.28
PRD-01196,SFT-00855,M202,EMB-203,22:00:00,00:50:24,1,1,71,,170.4
PRD-01197,SFT-00855,M202,EMB-211,00:50:24,05:29:24,1,1,45,,279.0
PRD-01198,SFT-00856,M203,EMB-216,22:00:00,05:29:30,1,1,62,,449.5
PRD-01199,SFT-00857,M204,EMB-215,22:00:00,01:57:51,1,1,71,,237.85
PRD-01200,SFT-00857,M204,EMB-219,01:57:51,05:28:45,1,1,74,,210.9
PRD-01201,SFT-00858,M205,EMB-201,22:00:00,05:29:21,1,1,43,,449.35
PRD-01202,SFT-00859,M206,EMB-209,22:00:00,03:31:15,1,1,53,,331.25
PRD-01203,SFT-00859,M206,EMB-206,03:31:15,05:28:35,1,1,40,,117.33
PRD-01204,SFT-00860,M301,CSB-300,22:00:00,05:30:00,1,1,50,,450.0
PRD-01205,SFT-00861,M302,CSB-307,22:00:00,01:51:00,1,1,60,,231.0
PRD-01206,SFT-00861,M302,CSB-305,01:51:00,05:28:36,1,1,68,,217.6
PRD-01207,SFT-00862,M303,CSB-305,22:00:00,22:39:40,1,1,68,,39.67
